10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000939,BEA,1,SH,IM,10.7,2,2,1,1,3,0,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000371,BEA,1,SH,SF,8,3,1,1,2,0.75,1,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000938,BEA,7,SH,SF,13.2,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000940,BEA,2,SH,SF,8.8,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000941,BEA,4,SH,SF,13.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000944,BEA,2,SH,SF,8.5,2,2,1,1,3,0,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_000928,BIC,5.5,LH,CM,11,1,1,1,2,1.5,10,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001592,BIC,4,LH,CM,8.2,2,1,1,4,2,0.1,1,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_001596,BIC,1,LH,CM,3.9,3,1,1,4,1,0.8,2,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000595,BIC,2,LH,IF,4.4,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000606,BIC,2,LH,IF,3.2,3,1,1,1,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000627,BIC,3,LH,IF,3.5,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000715,BIC,0,LH,IF,1.8,3,1,1,2,1,0,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_000760,BIC,2,LH,IF,4,3,1,1,2,1,1,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100378,BIC,6,LH,IF,5,3,2,1,1,1,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100440,BIC,2,LH,IF,5.5,2,1,1,2,0.5,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100441,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100442,BIC,7,LH,IF,7,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100443,BIC,5,LH,IF,5,2,1,1,2,1,0,1,NOR,,,,
10,10_100444,BIC,1,LH,IF,6,2,1,1,2,1,0,1,NOR,,,,
10,10_100444,BIC,1,LH,IF,6,2,1,1,2,1,0,1,NOR,,,,
10,10_100444,BIC,1,LH,IF,6,2,1,1,2,1,0,1,NOR,,,,
10,10_100444,BIC,1,LH,IF,6,2,1,1,2,1,0,1,NOR,,,,
